-33.1124516	-61.7041862
-38.0491439	-57.5597499
-26.8352977	-65.2128387
-32.938017	-60.6531581
-32.9583672	-68.7940405
-26.8463811	-65.1571428
-38.7074943	-62.2873407
0.0	0.0
-34.8757092	-58.0804101
-34.6895558	-58.7286417
-33.9200315	-64.395194
-32.958	-60.637229
-31.4588191	-64.3076572
-34.6146553	-68.3308663
-32.9477037	-68.8108753
0.0	0.0
-321705964.0	-641153941.0
-34.7348182	-58.4002075
-380692268.0	-575478867.0
-34.682154	-58.555742
0.0	0.0
-26.5347453	-59.3418948
-34.6858457	-58.4764499
-34.5924754	-58.4064853
-346049204.0	-583822111.0
-34.6050721	-58.3756825
-36.8965014	-60.3298453
-34.5672	-58.4633
-264067364.0	-546660013.0
-30.3085411	-61.2357011
-34.6666317	-58.3674036
-34.5809	-58.4225
-32.9441814	-60.6433097
-34.5779	-58.4041
-29.7837511	-58.0782734
-34.7965974	-58.4563561
-34.7479722	-58.5878381
-33.8890554	-61.6942261
-33.2949991	-66.3308971
-32.9399475	-60.7352729
-32.9444071	-60.6658409
-38.016706	-57.560848
-34.7607	-58.2074
-34.6544	-58.4168
-34.58654	-58.4894488
-36.230837	-61.1157904
-310749402.0	-644949559.0
-307393066.0	-647924499.0
0.0	0.0
-33.6577574	-61.4562346
-34.9077259	-60.7615876
-31.7382939	-61.0971839
-34.5913	-58.4150448
0.0	0.0
-36.7214599	-56.6827081
-346663598.0	-58726326.0
-33.1948377	-68.4680576
-26.8117728	-65.3036917
-34.6261416	-58.4583037
-32.1600405	-58.4061574
-33.2662708	-662323969.0
0.0	0.0
-31.8974573	-61.8545016
-35.4439546	-60.8874751
-26.8372881	-65.2167927
-32.8915185	-68.845154
-34.6066695	-58.950091
0.0	0.0
-37.6049477	-62.4100676
-331242054.0	-643499929.0
-31.4222873	-64.5015017
-31.4135635	-64.1674136
0.0	0.0
-34.6176573	-68.3273349
-26.8803667	-60.2226938
-31.5597393	-63.5400633
0.0	0.0
-316549813.0	-644367754.0
-38.000293	-57.5488568
0.0	0.0
-331188199.0	-64352421.0
0.0	0.0
-316805456.0	-638855027.0
-27.4308106	-65.617044
-36.2359042	-61.1232522
-32.984523	-68.7882784
-34.605718	-58.3944146
0.0	0.0
-32.8852888	-68.8469131
0.0	0.0
-37.3008763	-59.1256436
0.0	0.0
-34.6902383	-58.7695947
-2418376.0	-653044775.0
-33.0452242	-61.1668384
-36.6199067	-64.2849865
-33.3759342	-61.18491
-34.5432893	-58.7159539
-36.6207608	-64.2879184
-32.983942	-68.788373
-34.6359554	-584024784.0
-34.7050766	-58.4186339
-34.5781	-58.4265
-38.028125	-57.5363066
-34.6619063	-58.7288631
0.0	0.0
-34.564636	-59.11886
-345759186.0	-584858706.0
-33.5379482	-61.1239711
-34.6096907	-58.4783095
0.0	0.0
0.0	0.0
-34.6603637	-58.6721156
-31.5533575	-63.5378065
0.0	0.0
-34.7738483	-58.2344297
-34.4573629	-58.6318167
0.0	0.0
-27.4441152	-65.6170686
-24.7900447	-65.4046837
-345755423.0	-584840377.0
-31.5492683	-68.5280121
-24.1819626	-65.3139165
0.0	0.0
-331092755.0	-643576173.0
-321705964.0	-641153941.0
-35.6239158	-61.3635516
-33.6896963	-65.457402
-336854811.0	-654672144.0
-38.6855337	-62.2346035
-34.6095326	-58.7685594
-31.4501156	-60.9366031
-32.2329711	-65.8082289
-34.6548267	-58.7136112
-34.9205978	-57.9407232
-32.9238968	-60.6887622
-34.9229299	-57.9144989
-345959816.0	-583950016.0
-35.8108275	-61.9035765
-31.4194898	-64.1809448
-34.6411901	-58.6263097
-34.5779832	-58.427108
-34.8807804	-58.5591416
0.0	0.0
0.0	0.0
-34.447633	-58.5627977
-34.5498482	-58.73417
-264065786.0	-546621863.0
0.0	0.0
-32.8989944	-68.8541999
-34.5614639	-58.4600712
-34.165179	-58.9630222
-38.0418166	-57.5626661
-26.1799755	-58.1713889
-36.776264	-59.0919502
-32.3461204	-65.0184979
-34.1667792	-58.9622855
-26.1845664	-58.1969024
-34.9226843	-57.9784886
-33.4573924	-61.323127
-34.6080151	-68.3455271
-34.6914378	-58.5300035
-34.7790383	-58.3203039
-33.6784782	-59.6666903
-26.7969493	-65.2328112
-345786312.0	-591068437.0
-34.7628977	-58.2267791
-34.5333037	-58.5121714
-34.691226	-58.690318
0.0	0.0
-31.6855966	-60.7842282
-34.5950641	-58.401677
-34.6421425	-58.7928438
-34.4688	-58.5179
-32.904086	-68.84287
-32.4338994	-63.2503472
-32.916166	-68.859412
-34.8102431	-58.2604131
-33.3482522	-60.2080212
-34.5917089	-58.3934432
0.0	0.0
-34.6730495	-58.5315439
-39.0142022	-68.4316637
-34.6140502	-68.3190896
-34.6057652	-58.4531497
-32.8626265	-68.8349546
-310942333.0	-644867665.0
-33.817444	-59.518918
-32.755122	-63.7885866
-34.6758612	-58.4794623
-34.4781	-58.5554
-336235081.0	-645988046.0
-32.847625	-68.715901
-34.5989678	-58.3908673
-34.5756	-58.484
-34.104996	-59.0179598
0.0	0.0
-29.4138144	-66.8564659
-27.344471	-65.5928697
-34.4985091	-61.5448578
-34.679413	-58.559410
-43.5430226	-71.4613741
-346027765.0	-584942088.0
0.0	0.0
-26.1862008	-58.1758574
0.0	0.0
-34.2647493	-62.713229
0.0	0.0
-33.1552641	-62.8602962
-38.015548	-57.5417862
0.0	0.0
-33.1910657	-68.4649389
0.0	0.0
-32.818328	-61.400506
-36.8938013	-60.326565
-34.5155616	-58.4904479
-38.7132297	-62.2757983
-32.0259824	-60.3047911
0.0	0.0
0.0	0.0
-34.86531	-58.53386
-34.5832503	-58.4033884
-30.0869099	-58.7911368
-34.4000558	-58.6577784
-31.6534672	-63.9111471
-34.8092225	-58.2810563
-34.8535615	-58.5062042
-34.7115484	-58.2848877
-333567975.0	-637150866.0
0.0	0.0
-27.4729806	-65.690174
-331374531.0	-643680933.0
-27.790003	-64.255267
0.0	0.0
-34.7066277	-58.2888327
-32.8396247	-62.8702025
-34.5872972	-58.4003216
-34.6363	-58.4027
-26.829281	-65.2005339
-30.9863493	-57.9253995
-32.918771	-60.6774301
0.0	0.0
-27.5811762	-60.7134985
-33.0893551	-61.7920867
-31.3989016	-64.1888119
-34.7600015	-58.4005683
0.0	0.0
-34.52049	-58.496819
-24.7672694	-65.4093026
-34.7118386	-58.4276913
-36.6228362	-64.2946591
-26.8205926	-65.25375
-34.732232	-58.603276
-38.7245258	-62.2343811
-34.5480233	-58.4717688
-31.6195614	-60.6877209
-34.6020463	-58.4972462
-26.8158975	-65.2800076
0.0	0.0
0.0	0.0
0.0	0.0
-34.5672	-58.4633
-34.6026375	-58.5309699
-24.2072245	-65.2864011
-310939883.0	-644843934.0
-33.1412893	-59.3087366
0.0	0.0
-33.4979667	-64.3188887
-34.6534546	-58.5072239
-32.8206369	-60.719869
-34.5525	-58.5584
-3109472.0	-644900239.0
-26.8121755	-65.2213434
-34.442984	-58.5633752
0.0	0.0
0.0	0.0
-32.9363212	-60.6755324
-34.8167035	-58.4701106
-22.5952142	-63.8098426
-29.2333579	-61.7735647
-34.7312344	-58.2880246
-34.6203655	-58.4771049
-336824.0	-654641597.0
-34.6004382	-58.956466
0.0	0.0
-27.7673134	-64.2352353
-31.6577025	-64.4339822
-34.5613486	-58.6899432
-34.6342528	-58.3927841
-34.607286	-58.4456382
-34.6327015	-58.4804056
-37.9571186	-57.5706247
0.0	0.0
0.0	0.0
-34.6884241	-58.3800046
-31.913948	-63.6806289
-31.4349417	-64.1777119
-27.3636903	-55.9348154
-34.607834811694524	-58.37026707471851
-33292911.0	-663361507.0
-34.5267075	-58.7511505
-32.9770283	-68.7907544
0.0	0.0
-37.7869355	-58.8477479
-32.9929442	-60.6560557
-33.0381128	-68.9980914
0.0	0.0
0.0	0.0
-34.6099541	-58.4029098
-27.376424	-55.9411224
-34.7605728	-58.2975385
-268079098.0	-550234877.0
-32.1607258	-63.4658655
-34.603847	-58.949727
-32.9834449	-68.7894619
-34.7402582	-58.398586
-32.9437105	-60.6548425
-34.6772021	-58.4781755
-35.1188757	-60.4864514
-30.9812221	-64.1143714
-33.3409868	-60.2193021
-310930427.0	-644863744.0
-34.592	-58.401
-34.6371698	-58.4073948
0.0	0.0
-34.4555195	-58.9134546
-34.638669	-58.4843886
-310929662.0	-644827591.0
-34.6104027	-58.4413074
-37.3227605	-59.1394694
0.0	0.0
-33.2979312	-66.3380497
-34.5637386	-59.1079391
0.0	0.0
0.0	0.0
-27.46361	-58.84122
-34.6178108	-58.9230937
-32.9745384	-60.6468682
-31.4172291	-63.046223
-34.646596	-58.798308
-31.6455279	-68.2885187
-31.4096993	-64.1658978
0.0	0.0
-34.6265374	-58.5650343
-34.7461623	-58.2930129
-27.3580661	-55.9228746
-36.8788774	-60.3237008
-34.621005	-58.441825
-332935658.0	-662687406.0
-34.5959	-58.373
-34.6493441	-58.7927994
-33.0058205	-60.6671519
-33.4544756	-61.4935758
-34.7601401	-58.3607398
-37.3242119	-59.1371357
-27.46361	-58.84122
-34.654232	-58.76425
-27.3661555	-55.8924697
0.0	0.0
-33.3785168	-61.7173337
-31.3925212	-64.1876703
-345876785.0	-584122114.0
-34.6071887	-68.3408014
-32.9374649	-68.8469611
-27.7883365	-64.2622349
-34.6008885	-58.9558186
-34.6764004	-58.3678636
-34.6283837	-58.3804441
-321705964.0	-641153941.0
0.0	0.0
-34.7607	-58.2074
-27.47992	-58.82796
-33.228309	-60.3255735
-34.5306718	-58.5775385
-34.64004	-58.5252973
-34.6431521	-60.4742119
0.0	0.0
-34.7589419	-58.4008625
-38.5513275	-58.7436826
-34.624705	-58.416197
-26.8720419	-60.2163216
-380419836.0	-575500079.0
-346027356.0	-583663194.0
-34.6066539	-58.3948787
0.0	0.0
0.0	0.0
-37.9912767	-57.5764466
0.0	0.0
-34.5302076	-58.5266569
-31.530051	-68.5161954
-24.7909309	-65.4191711
-31.6441686	-60.7037104
-32.7592981	-63.78058
-35.120915	-60.4891612
-33.3788049	-61.7143004
-31.3720467	-64.1994115
0.0	0.0
-32.842315	-68.836072
-34.6248561	-58.4188902
-34.4449543	-58.8730928
-34.6245227	-58.5141105
-31.4156247	-64.1796753
-53.7906541	-67.6977578
-34.6020463	-58.4972462
0.0	0.0
-31.3573575	-64.210777
-26.819396	-65.198548
-316540593.0	-644394221.0
-34.5492721	-58.5560588
-34.651497	-58.598465
-34.672688	-63.373996
-34.5751599	-58.4263293
0.0	0.0
-36.6189009	-64.2930665
-30.9676875	-64.0850699
-36.7561373	-62.5041016
-35.4499463	-60.8961711
-32.955895	-60.6967374
-34.4947757	-61.5446278
-33.339665	-60.2255302
-32.9472587	-68.8236064
-34.9517959	-57.977733
-32.9165292	-68.838685
-37.9926041	-57.5591125
-32.9295155	-68.8604773
-27.2862241	-60.7129884
-31.8670584	-60.0103926
-310931844.0	-644885083.0
-32.5702483	-64.3974494
-34.5994832	-58.4397418
-32.9197763	-62.4564985
-34.5813	-58.4739
-34.8744062	-58.0510509
-435461845.0	-714567046.0
-31.4361436	-64.2395155
-34.605718	-58.3944146
313846551.0	-580106755.0
-34.5485426	-58.4961961
-34.4857801	-58.7256396
-32.9445156	-60.6403911
0.0	0.0
-34.7529053	-58.2928509
-33.2258404	-60.3315883
-34.457168	-58.9132706
-26.7946558	-65.2443422
-34.522742	-58.474111
-37.4578931	-61.9342574
-31.6220972	-58.5102695
-33.0837539	-68.4778581
-34.5842279	-60.9369018
-32.871791	-68.8367651
-34.8812302	-58.1770929
-34.7296091	-58.3543707
-26.8405188	-65.2083497
-33.1222754	-62.3088087
-34.5743512	-58.4397
-34.5831004	-58.4219685
-34.8099191	-58.4020273
-321705964.0	-641153941.0
-34.6738073	-58.7249851
-36.6250092	-64.2837502
0.0	0.0
-34.4535939	-58.5404707
-33.6834765	-65.4662512
-33.0272129	-60.6248726
-35.0314705	-60.2779423
-32.6739501	-60.875732
-34.6382303	-60.4751503
-31.6064131	-60.6705277
-34.4645509	-58.5448184
-31.5529625	-63.5332419
-26.8118324	-65.2157528
-36.7826683	-59.8668195
-38.0515575	-57.568006
-346200445.0	-584436781.0
-346270455.0	-584269381.0
0.0	0.0
-26.8342611	-65.2627707
-34.6493442	-58.7907609
-30.9460963	-59.7905894
-34.5809	-58.4225
-34.7828314	-58.8415742
-34.749821	-58.590589
-27.7854268	-64.2592328
-32.881541	-68.8452364
-31.7356683	-60.5295561
0.0	0.0
-32.9980208	-60.6761666
0.0	0.0
-34.5395935	-58.7146064
0.0	0.0
0.0	0.0
-313536388.0	-641779648.0
-36.0181847	-59.1071866
-34.5900692	-58.4111997
-241920354.0	-653041877.0
-34.9772318	-58.6746244
-35.4481916	-60.8935667
0.0	0.0
-315571032.0	-635338105.0
-34.4718223	-58.6557188
0.0	0.0
-34.7284849	-58.5305723
-34.5924636	-58.4296018
-25.7950437	-64.9729391
0.0	0.0
-34.7430147	-58.233998
-313426751.0	-642550625.0
-34.8290524	-58.2315405
0.0	0.0
-34.6114118	-58.3945501
-34.700283	-58.290342
-36.6042845	-64.2924976
-34.5626	-58.4574
-33.2385827	-62.4028505
-34.6115859	-58.3945485
-34.5913752	-58.6390996
-32.9354322	-60.6477047
-34.7658703	-58.3885165
-31.0146746	-62.0680186
-34.764388	-58.617462
-32.9932913	-60.6500497
-34.6393183	-58.4558002
0.0	0.0
0.0	0.0
-34.5947063	-58.3885701
-43.5430226	-71.4613741
-346178663.0	-584118783.0
-33.5803706	-69.0190096
-32.8712121	-68.8365843
-34.6023263	-58.6440599
-225163426.0	-638063695.0
-309824972.0	-644932781.0
-346687619.0	-587255626.0
-34.5389212	-58.467702
-309789904.0	-640951321.0
-37.9761062	-61.3562081
0.0	0.0
-31.3758855	-64.2071501
-32.904375	-68.7598359
-34.6046553	-58.9470226
-29.3996737	-66.8436357
-24.7841387	-65.4179755
0.0	0.0
0.0	0.0
-330858235.0	-684767229.0
-31.4068292	-64.1574202
-33.1777624	-60.6680346
-31.4409715	-61.2633371
-36.6761954	-64.3776436
-34.4480784	-59.4491879
-329585358.0	-606351219.0
-255000704.0	-649756759.0
-24.2355522	-64.8683793
-34.8778519	-57.8520528
-34.5295719	-58.4835497
-345781649.0	-584086536.0
0.0	0.0
-34.4414255	-58.5593083
-34.7504626	-58.2865085
0.0	0.0
-36.2320781	-61.1309868
-33.1855331	-66.3128013
-34.6841434	-58.3428556
-34.620435	-58.4443616
-34.575	-58.4857
-307039588.0	-640667108.0
0.0	0.0
-33.4572753	-61.4917111
-34.6552173	-58.7677988
-346687619.0	-587255626.0
-34.6342528	-58.3927841
-26.7968847	-65.2349998
-34.8561651	-58.523191
-32.8995798	-68.8620139
-32.961587	-68.86575
-33.3266581	-60.236497
-33.5452056	-61.1261567
-35.4907495	-62.9842644
-34.5626	-58.4574
-38.0803953	-57.5458781
-34.6806767	-58.7068983
-27.4349971	-55.9442125
-314108021.0	-641931112.0
-34.6010814	-58.4074066
0.0	0.0
-32.9021287	-68.7993948
-35.4464697	-60.8869081
-31.4278043	-62.0851981
0.0	0.0
-33.1631832	-60.5099672
0.0	0.0
-38.019702	-57.547127
-34.5971909	-58.3750633
-34.6034495	-58.382176
-34.7154178	-58.5423477
-31.617243	-60.708249
-34.6304983	-68.3539733
-34.165058	-58.9686884
-34.604329	-58.493305
-34.4983997	-58.5586633
-34.6287609	-58.4646105
-34.5755208	-58.4251917
-31.4301142	-62.1076067
0.0	0.0
-313764509.0	-641722211.0
-33.8124402	-59.5116658
-345812278.0	-584771306.0
-33.4586828	-61.4919999
-34.7025568	-58.3428721
-34.8960151	-60.0256996
-311816692.0	-643172689.0
-32.7545978	-60.7351556
-36.7735269	-59.867557
-34.7145483	-58.4202315
0.0	0.0
-34.6298985	-58.4697597
-34.6406801	-58.6020721
-34.8733929	-57.8727515
-34.730157	-58.2679118
-34.6560823	-58.5508724
0.0	0.0
-34.6566981	-58.7658732
-33.0439364	-61.1629778
0.0	0.0
-314097312.0	-641672405.0
-31.4091449	-64.1989218
-34.8281537	-58.3962325
-32.8886807	-68.8393871
-26.8044883	-65.1952554
0.0	0.0
-31.4314593	-64.2308289
-34.8747878	-58.0233837
0.0	0.0
-33.3143272	-66.3457654
-30.4244204	-64.3466821
-31.2527885	-61.4849552
0.0	0.0
-34.5945989	-58.4032484
-27.777665	-64.2691088
-34.522742	-58.474111
-32.9239309	-60.6911326
0.0	0.0
-31.3226919	-64.2724352
-32.8959856	-60.7034837
-34.6184854	-58.4368806
-32.9838302	-68.7908156
-31.4381138	-61.2608056
-31.4482138	-60.9366363
-34.646839	-58.525089
-31.4299615	-64.1881984
-33.3445695	-60.2306726
-34.6291986	-58.5052986
-32.241165	-63.9809384
-31.4473345	-60.9326532
-31.6125008	-60.6816583
-31.5354851	-68.5223739
-32.9121232	-68.88167
-34.6658123	-58.6294062
-34.6363	-58.4027
0.0	0.0
-34.6881233	-58.7337216
-22.2396193	-63.7321957
-34.7143334	-58.3013314
-33.0384858	-68.8822792
-34.4211959	-58.7364288
0.0	0.0
-33.1486593	-59.3134153
-34.6194664	-58.5474521
-32.233182	-58.1591406
0.0	0.0
-34.6045825	-58.4579194
0.0	0.0
-31.658288	-64.4163854
-24.7926023	-65.4105339
-32.8836904	-60.6986334
-24.981485	-65.5844169
-33.6888001	-59.6769043
0.0	0.0
-34.8082874	-58.2757546
-34.5976036	-58.4022076
0.0	0.0
-34.3250112	-58.8473595
-34.6327418	-58.3617399
-31.3575697	-64.1961702
0.0	0.0
-27.3986085	-55.8962835
-34.5710362	-59.1120649
0.0	0.0
-33.1117302	-60.5657258
-34.8788534	-58.180168
-33.3073188	-66.3324361
-26.8259591	-65.2280341
-32.8935687	-68.8473349
-34.6748756	-58.6341773
0.0	0.0
-32.9411914	-62.2311008
-329418844.0	-606640986.0
-26.8317549	-65.1961287
-32.0261778	-65.0305563
-31.4116267	-64.2650031
-34.6111953	-58.4195986
0.0	0.0
-36.6193604	-64.2962567
-32.8702435	-68.8298734
-345545293.0	-584652847.0
-24.7924585	-65.4099423
0.0	0.0
-34.6393939	-58.5296807
-33.1562341	-60.514191
-26.8237749	-65.1977429
-34.5810363	-58.4960602
0.0	0.0
-32.6856418	-58.8931068
-345657314.0	-58.4551604
-34.6177421	-58.5200749
-35.6261406	-61.3678319
-329134821.0	-688200502.0
-34.7121345	-58.7232453
-34.120977	-61.1316427
0.0	0.0
-34.6261789	-58.376688
-26.2014857	-64.2400059
0.0	0.0
-31.3723484	-64.2367101
0.0	0.0
-3139397.0	-580183881.0
-31.3974308	-64.1992297
-34.291512	-60.260092
-31.393418	-58.0251096
-36.6248507	-64.2784658
-34.7963872	-58.2880377
-34.58189	-58.40288
-33.6808178	-59.6630507
-33.1554389	-60.5150276
-34.5810283	-58.4247736
-34.2478086	-59.4750697
-33.6769921	-59.6660977
-37.9825777	-57.5938389
-35.0422638	-64.2510882
-34.5785622	-58.3869659
-33.2335732	-60.3363747
0.0	0.0
-34.1640543	-58.9605225
-329553965.0	-606548028.0
-38.001726	-57.548751
0.0	0.0
-32.8544185	-61.1625393
-34.7205435	-58.275586
-32.9442115	-60.6628472
-30.2142848	-61.879704
-33.1598353	-60.5134629
-34.8458654	-58.2275644
0.0	0.0
-256257496.0	-545779853.0
-34.1881812	-61.5269534
-345644874.0	-584637583.0
-32.9000686	-68.7962503
-38.7082505	-62.266435
-34.3480842	-63.448822
-34.7301138	-58.2499841
-34.677173	-58.555650
-31.0071813	-64.0817139
-34.9159613	-57.9367974
-34.5988	-58.4026
-31.2770812	-64.4636445
0.0	0.0
-33.6913322	-59.6815358
-346663598.0	-58726326.0
-346183689.0	-583945653.0
-34.7152904	-58.2846113
-331354544.0	-643439762.0
-34.7431715	-58.3930521
-34.639291	-58.7400285
0.0	0.0
-34.528185	-58.492467
-33.0327489	-63.5300185
-34.5863818	-58.5205307
0.0	0.0
-34.5656247	-59.1228331
-33.3243003	-62.0374974
-35.6404512	-59.7758539
-24.2119268	-65.2852161
-36.2322458	-61.1146333
-33.9229085	-64.3942881
-34.7402509	-58.4012258
0.0	0.0
0.0	0.0
-35.6389187	-63.7593405
-345919646.0	-583929287.0
-34.6751278	-58.6774899
-34.6958266	-58.4927631
-26.8382352	-65.2073676
0.0	0.0
-34.428036	-58.8162668
-34.5202678	-58.4885096
-34.5875865	-58.4118872
-34.4969	-58.5444
-31.5907806	-68.5204277
-34.5264459	-58.5517568
-34.6673759	-58.5043221
-34.5393995	-58.7405835
-313523688.0	-642006113.0
-34.663582	-58.3806415
-32.6251149	-60.1565415
-27.3807352	-55.9343075
-32.2427461	-63.9865338
-34.426378	-58.836472
-34.6338206	-58.8200313
-269300836.0	-653471296.0
-37.6673215	-63.5439257
0.0	0.0
-32.5671011	-61.767084
-34.6376158	-58.502479
-26.82067	-65.19931
-34.6066113	-58.4190588
0.0	0.0
-34.7223918	-58.2481183
-34.7087248	-58.4310797
-24.7937909	-65.4304837
-33.028464	-68.878082
-34.9254835	-57.986155
-34.5613	-58.4571
-33.2597296	-60.383011
-35.6238441	-61.3668092
-26.1779948	-58.190801
0.0	0.0
-31.6541025	-60.708497
0.0	0.0
-27.7303728	-64.2370809
-32.9525948	-68.8120427
-26.8147987	-65.2197109
-345894098.0	-583988789.0
-34.6326409	-58.7856739
-34.7514415	-58.5887074
-26.8262246	-65.3084891
-27.5832342	-66.3184389
-34.6478666	-58.6219849
-33.2982484	-66.346579
-33.8922625	-60.5685421
-37.985846	-61.3611804
-34.6992674	-58.6579464
-31.4125457	-64.190366
-34.7658703	-58.3885165
-31.7293726	-60.5271374
-36.6313776	-64.2846155
-31.7530772	-60.5033258
0.0	0.0
-34.4771858	-58.5121016
-34.4382048	-58.5604515
-33.8912298	-60.5809923
-36.2273079	-61.1138028
-34.5900692	-58.4111997
-34.6635593	-58.6240919
-37.401337	-59.5069404
-24.7895426	-654137921.0
-34.7174667	-58.2984101
0.0	0.0
-32.9468855	-60.6834262
0.0	0.0
-307280977.0	-648023721.0
-25.4932611	-64.9734757
-32.0403552	-63.5763167
-26.8191838	-65.2916052
-34.5701521	-58.447891
0.0	0.0
-34.5368537	-58.4986711
-23.941374	-64.8045254
-37.3110951	-59.9875274
-31.4025235	-61.0825347
-26.8564939	-65.1592766
-34.764388	-58.617462
0.0	0.0
-33.8022819	-61.3363844
-34.6339204	-58.3913627
-32.9443378	-68.8081852
-38.96447	-68.05646
-31.4831155	-64.2095375
-32.9426112	-68.8533414
-34.9049796	-60.0151454
-34.5872972	-58.4003216
0.0	0.0
-33.3752278	-61.1933572
-32.9243537	-68.8449191
-331214784.0	-64351353.0
-34.6538666	-58.5719713
-26.536982	-59.3328893
-379765935.0	-575895082.0
-34.7498971	-58.5877038
-34.523369	-58.4869604
-34.9011186	-60.0163999
-34.5709207	-58.5082129
-34.678237	-58.422797
-34.5430205	-58.7157021
-34.6082991	-58.3780329
-32.573229	-64.3979474
0.0	0.0
-33.2904503	-66.2970848
-34.6277742	-58.3855182
-34.599163	-58.5960177
-34.6509924	-58.7968708
0.0	0.0
-34.7757121	-58.4076838
-34.7431715	-58.3930521
-31.3523959	-64.310076
-314042715.0	-641621065.0
-34609572.0	-583804176.0
-34.8118126	-58.4362145
-34.6170094	-68.3374512
-435406486.0	-714696234.0
-34.5779832	-58.427108
-328421601.0	-688320643.0
-34.7786062	-58.381137
-27.4349971	-55.9442125
-268179946.0	-652095381.0
-32.9538479	-68.7534953
-34.7763257	-58.393007
-24.8592849	-65.455998
-35.4439693	-60.8841548
-34.8962184	-57.9651323
-34.5553626	-58.4871536
0.0	0.0
-34.6193	-58.4361
-31.4409338	-64.2370072
-31.2733925	-64.4666935
-34.7286891	-58.3551252
-32.9673184	-60.7035522
-34.3017365	-61.3064974
-31.4154131	-64.1840342
-31.3724366	-64.2388487
-346111505.0	-584199933.0
-27.47992	-58.82796
-31.3540438	-64.1743649
-33.6813823	-65.467631
-32.9847366	-68.7868857
-34.7204805	-58.26523
-34.5665483	-58.4545776
-26.800391	-65.295905
-34.4284896	-58.5848618
0.0	0.0
-34.56923	-58.44561
-34.7757523	-58.3291749
-26.7981857	-65.2260976
-34.5516707	-58.5805604
-26.8167394	-65.217796
-34.7207375	-58.2487408
-34.6392041	-58.5269409
-33121975.0	-643493393.0
-31.6279437	-60.6937441
-27.7866798	-64.2561291
-34.196558	-60.7360088
-34.5802211	-58.4081523
-34.4060693	-58.6233502
-34.602953	-58.463873
-34.6393939	-58.5296807
-25.7403664	-59.107485
-34.6032	-58.3864
0.0	0.0
-34.4590381	-58.9046513
-34.605668	-58.953741
0.0	0.0
-313219346.0	-580122202.0
-31.2549637	-64.2691579
0.0	0.0
-34.6062456	-58.3968183
-24.3825526	-65.1326353
-32.9154574	-68.8487005
-35.4417068	-58.8034438
